,sub_name,trial_num,mag,domain,response,acc,conf
6267,HC sub_27,150,3,1,0,1,-3
6268,HC sub_27,151,1,2,0,1,1.5
6269,HC sub_27,152,0,2,1,1,-3
6270,HC sub_27,153,2,2,0,1,-3
6271,HC sub_27,154,1,2,0,1,0
6272,HC sub_27,155,2,1,0,1,-3
6273,HC sub_27,156,0,1,1,1,-3
6274,HC sub_27,157,1,2,0,1,-3
6275,HC sub_27,158,0,1,1,1,-3
6276,HC sub_27,159,3,1,0,1,-3
6277,HC sub_27,160,0,2,1,1,-3
6278,HC sub_27,161,3,2,0,1,-3
6279,HC sub_27,162,0,1,1,1,1.7
6280,HC sub_27,163,0,1,1,1,-3
6281,HC sub_27,164,2,2,0,1,-3
6282,HC sub_27,165,0,2,1,1,-1.4
6283,HC sub_27,166,2,2,0,1,-3
6284,HC sub_27,167,2,1,0,1,-3
6285,HC sub_27,168,2,2,0,1,-3
6286,HC sub_27,169,0,1,1,1,0.9000001
6287,HC sub_27,170,3,1,0,1,-3
6288,HC sub_27,171,3,2,0,1,-3
6289,HC sub_27,172,3,2,0,1,-3
6290,HC sub_27,173,2,2,0,1,-3
6291,HC sub_27,174,3,1,0,1,-3
6292,HC sub_27,175,1,1,0,1,-3
6293,HC sub_27,176,0,2,1,1,-3
6294,HC sub_27,177,0,1,1,1,-3
6295,HC sub_27,178,1,2,0,1,-3
6296,HC sub_27,179,2,1,0,1,-3
6297,HC sub_27,180,3,1,0,1,-3
6298,HC sub_27,181,1,1,0,1,0
6299,HC sub_27,182,3,1,0,1,-3
6300,HC sub_27,183,1,2,0,1,-3
6301,HC sub_27,184,2,1,0,1,-3
6302,HC sub_27,185,2,1,0,1,-3
6303,HC sub_27,186,0,2,1,1,2.2
6304,HC sub_27,187,3,2,0,1,-3
6305,HC sub_27,188,3,2,0,1,-3
6306,HC sub_27,189,1,1,0,1,0.7
6307,HC sub_27,190,1,1,0,1,-3
6308,HC sub_27,191,1,2,0,1,-3
6309,HC sub_27,192,1,1,0,1,-2.4
6310,HC sub_27,193,2,2,0,1,-3
6311,HC sub_27,194,3,1,0,1,-3
6312,HC sub_27,195,3,2,0,1,-3
6313,HC sub_27,196,0,1,1,1,1.9
6314,HC sub_27,197,1,1,0,1,1.5
6315,HC sub_27,198,3,2,0,1,-3
6316,HC sub_27,199,2,2,0,1,-3
6317,HC sub_27,200,0,1,1,1,-3
6318,HC sub_27,201,2,1,0,1,-3
6319,HC sub_27,202,3,2,0,1,-3
6320,HC sub_27,203,3,2,0,1,-3
6321,HC sub_27,204,0,1,1,1,2.5
6322,HC sub_27,205,2,2,0,1,-3
6323,HC sub_27,206,1,1,0,1,-0.7
6324,HC sub_27,207,1,1,0,1,2.1
6325,HC sub_27,208,2,1,0,1,-3
6326,HC sub_27,209,1,2,0,1,-2.899999
6327,HC sub_27,210,2,1,0,1,-3
6328,HC sub_27,211,2,1,0,1,-3
6329,HC sub_27,212,1,2,0,1,-3
6330,HC sub_27,213,0,1,1,1,-3
6331,HC sub_27,214,1,2,0,1,0
6332,HC sub_27,215,2,1,0,1,-3
6333,HC sub_27,216,3,1,0,1,-3
6334,HC sub_27,217,1,2,0,1,0.6
6335,HC sub_27,218,3,1,0,1,-3
6336,HC sub_27,219,0,1,1,1,0
6337,HC sub_27,220,3,2,0,1,-3
6338,HC sub_27,221,2,2,0,1,-3
6339,HC sub_27,222,3,1,0,1,-3
6340,HC sub_27,223,0,2,1,1,-2.999999
6341,HC sub_27,224,1,1,0,1,-1.8
6342,HC sub_27,225,2,2,0,1,-3
6343,HC sub_27,226,1,2,0,1,0
6344,HC sub_27,227,0,1,1,1,-2.2
6345,HC sub_27,229,1,1,1,0,1.2
6346,HC sub_27,230,3,1,0,1,-3
6347,HC sub_27,231,0,2,1,1,-3
6348,HC sub_27,232,1,2,0,1,-2.7
6349,HC sub_27,233,2,1,0,1,-3
6350,HC sub_27,234,3,2,0,1,-3
6351,HC sub_27,235,2,2,0,1,-3
6352,HC sub_27,236,0,2,1,1,0.9000001
6353,HC sub_27,237,3,1,0,1,-3
6354,HC sub_27,238,1,1,0,1,1.8
6355,HC sub_27,239,0,1,1,1,-3
6356,HC sub_27,240,0,1,1,1,-3
6357,HC sub_28,1,2,2,1,0,-1.3
6358,HC sub_28,2,3,2,1,0,-1.1
6359,HC sub_28,3,1,1,1,0,0
6360,HC sub_28,4,0,1,1,1,-3
6361,HC sub_28,5,0,1,0,0,1.9
6362,HC sub_28,6,1,2,1,0,-2
6363,HC sub_28,7,3,2,0,1,-1.9
6364,HC sub_28,8,0,1,0,0,-1.3
6365,HC sub_28,9,1,2,1,0,-1.1
6366,HC sub_28,10,1,2,0,1,-0.09999999
6367,HC sub_28,11,1,1,1,0,-1.9
6368,HC sub_28,12,0,2,1,1,-1.4
6369,HC sub_28,13,2,1,0,1,-1.7
6370,HC sub_28,14,0,2,1,1,-0.7
6371,HC sub_28,15,0,2,1,1,-2.3
6372,HC sub_28,16,3,2,0,1,-2.3
6373,HC sub_28,17,3,1,0,1,-3
6374,HC sub_28,18,1,2,0,1,2.1
6375,HC sub_28,19,0,1,1,1,0
6376,HC sub_28,20,2,2,1,0,-2
6377,HC sub_28,21,0,2,1,1,-3
6378,HC sub_28,22,2,1,0,1,2.3
6379,HC sub_28,23,3,1,0,1,-1.6
6380,HC sub_28,24,3,1,0,1,-1.7
6381,HC sub_28,25,2,1,1,0,-1.4
6382,HC sub_28,26,2,1,1,0,-1.5
6383,HC sub_28,27,1,1,1,0,1.7
6384,HC sub_28,28,1,1,1,0,-1.3
6385,HC sub_28,29,2,2,1,0,1.4
6386,HC sub_28,30,1,1,0,1,-1.5
6387,HC sub_28,31,2,2,0,1,-1.2
6388,HC sub_28,32,1,2,1,0,-2.899999
6389,HC sub_28,33,0,2,0,0,2.6
6390,HC sub_28,34,2,1,0,1,-1.7
6391,HC sub_28,35,3,2,0,1,-1
6392,HC sub_28,36,3,1,0,1,-1.8
6393,HC sub_28,37,3,2,0,1,-1
6394,HC sub_28,38,3,1,0,1,0
6395,HC sub_28,39,1,2,0,1,1.6
6396,HC sub_28,40,3,2,0,1,-1.1
6397,HC sub_28,41,0,1,0,0,2
6398,HC sub_28,42,2,1,0,1,1.8
6399,HC sub_28,43,1,1,1,0,-1.8
6400,HC sub_28,44,0,2,0,0,2.1
6401,HC sub_28,45,3,1,0,1,0.7
6402,HC sub_28,46,0,1,1,1,-1.6
6403,HC sub_28,47,2,2,1,0,-1.3
6404,HC sub_28,48,2,2,1,0,-1.4
6405,HC sub_28,51,3,2,0,1,1.2
6406,HC sub_28,54,1,2,0,1,-2.2
6407,HC sub_28,55,2,1,0,1,-1.5
6408,HC sub_28,56,2,2,1,0,-0.9000001
6409,HC sub_28,57,0,2,1,1,-3
6410,HC sub_28,58,0,1,1,1,-2.5
6411,HC sub_28,60,1,2,1,0,-1.6
6412,HC sub_28,61,0,2,0,0,-0.8000001
6413,HC sub_28,62,2,1,1,0,-2.3
6414,HC sub_28,63,2,1,1,0,-1.5
6415,HC sub_28,64,3,2,1,0,-2.2
6416,HC sub_28,65,1,1,1,0,-2.799999
6417,HC sub_28,66,2,2,1,0,-2
6418,HC sub_28,67,2,2,1,0,2.300001
6419,HC sub_28,68,3,2,1,0,-3
6420,HC sub_28,69,3,1,0,1,-2.899999
6421,HC sub_28,70,3,2,1,0,-2.5
6422,HC sub_28,71,0,1,1,1,-2.4
6423,HC sub_28,72,1,2,1,0,-2.3
6424,HC sub_28,73,1,1,1,0,-2.1
6425,HC sub_28,74,0,1,0,0,-0.9
6426,HC sub_28,75,1,1,1,0,-2
6427,HC sub_28,76,0,2,1,1,-2.7
6428,HC sub_28,77,0,1,1,1,-2.2
6429,HC sub_28,78,1,2,1,0,-2.3
6430,HC sub_28,79,0,1,1,1,-2.2
6431,HC sub_28,80,1,1,0,1,3
6432,HC sub_28,81,3,1,1,0,3
6433,HC sub_28,82,0,2,1,1,-2.3
6434,HC sub_28,83,1,1,1,0,1.7
6435,HC sub_28,84,0,1,1,1,0.9000001
6436,HC sub_28,85,2,2,1,0,0.6
6437,HC sub_28,86,2,1,1,0,2.2
6438,HC sub_28,87,1,1,0,1,-1.2
6439,HC sub_28,88,2,1,1,0,-1.8
6440,HC sub_28,89,1,2,1,0,-2.4
6441,HC sub_28,90,0,2,1,1,-3
6442,HC sub_28,91,3,1,0,1,-3
6443,HC sub_28,92,3,1,0,1,-3
6444,HC sub_28,93,2,1,1,0,2.899999
6445,HC sub_28,94,3,2,0,1,-3
6446,HC sub_28,95,0,2,1,1,-2
6447,HC sub_28,96,2,2,0,1,-2.1
6448,HC sub_28,97,1,2,1,0,0
6449,HC sub_28,98,1,1,0,1,-2
6450,HC sub_28,99,0,1,1,1,2.6
6451,HC sub_28,100,1,1,0,1,0
6452,HC sub_28,101,3,1,0,1,-2.799999
6453,HC sub_28,102,1,2,1,0,-2.999999
6454,HC sub_28,103,0,2,0,0,-2.4
6455,HC sub_28,104,2,1,0,1,-1.7
6456,HC sub_28,105,2,1,0,1,0
6457,HC sub_28,106,1,1,0,1,-1.6
6458,HC sub_28,107,0,2,0,0,-1.9
6459,HC sub_28,108,2,1,0,1,-1.9
6460,HC sub_28,109,3,2,1,0,-2.6
6461,HC sub_28,110,3,1,0,1,-2.999999
6462,HC sub_28,111,1,2,0,1,-1.8
6463,HC sub_28,112,2,1,1,0,2.3
6464,HC sub_28,113,0,1,1,1,-3
6465,HC sub_28,114,1,2,1,0,-3
6466,HC sub_28,115,0,1,1,1,-2.999999
6467,HC sub_28,116,3,2,0,1,3
6468,HC sub_28,117,2,1,0,1,2.7
6469,HC sub_28,118,2,2,1,0,2.4
6470,HC sub_28,119,0,1,0,0,2.4
6471,HC sub_28,120,1,2,1,0,-3
6472,HC sub_28,121,2,2,0,1,-1.9
6473,HC sub_28,122,3,2,0,1,0
6474,HC sub_28,123,1,2,0,1,-3
6475,HC sub_28,124,2,2,1,0,-3
6476,HC sub_28,125,1,1,1,0,-1.9
6477,HC sub_28,126,2,1,0,1,2.999999
6478,HC sub_28,127,1,1,0,1,-3
6479,HC sub_28,128,0,2,1,1,-3
6480,HC sub_28,129,3,2,0,1,-3
6481,HC sub_28,130,0,2,0,0,-3
6482,HC sub_28,131,3,1,1,0,-3
6483,HC sub_28,132,0,2,1,1,-3
6484,HC sub_28,133,0,1,1,1,-1.6
6485,HC sub_28,134,2,2,1,0,-1.7
6486,HC sub_28,135,0,2,1,1,-3
6487,HC sub_28,136,2,2,1,0,-2.7
6488,HC sub_28,137,3,1,1,0,2.2
6489,HC sub_28,138,2,2,1,0,-3
6490,HC sub_28,139,3,1,0,1,-3
6491,HC sub_28,140,3,1,0,1,-2.899999
6492,HC sub_28,141,0,2,1,1,-2.899999
6493,HC sub_28,142,1,1,1,0,-2.899999
6494,HC sub_28,143,3,2,1,0,1.7
6495,HC sub_28,144,3,2,0,1,-2.5
6496,HC sub_28,145,0,1,0,0,2.1
6497,HC sub_28,146,1,1,0,1,-2.899999
6498,HC sub_28,147,3,1,0,1,-3
6499,HC sub_28,148,1,1,0,1,-3
6500,HC sub_28,149,2,1,0,1,-3
6501,HC sub_28,150,1,2,0,1,-2.5
6502,HC sub_28,151,0,1,1,1,-3
6503,HC sub_28,152,2,2,0,1,1.9
6504,HC sub_28,153,2,2,1,0,1.6
6505,HC sub_28,154,1,1,0,1,2.1
6506,HC sub_28,155,2,2,1,0,2.2
6507,HC sub_28,156,2,1,0,1,-3
6508,HC sub_28,157,2,2,0,1,-2.4
6509,HC sub_28,158,3,1,0,1,-2.6
6510,HC sub_28,159,2,1,0,1,2.1
6511,HC sub_28,160,0,1,1,1,-2.799999
6512,HC sub_28,161,1,2,1,0,-3
6513,HC sub_28,162,1,2,1,0,-2.4
6514,HC sub_28,163,1,2,1,0,-2.999999
6515,HC sub_28,164,0,2,1,1,-2.7
6516,HC sub_28,165,3,2,1,0,-3
6517,HC sub_28,166,2,1,1,0,2.799999
6518,HC sub_28,167,2,2,0,1,-1.5
6519,HC sub_28,168,3,2,0,1,0.9000001
6520,HC sub_28,169,3,1,0,1,-2.4
6521,HC sub_28,170,0,1,1,1,2.799999
6522,HC sub_28,171,0,1,1,1,-3
6523,HC sub_28,172,0,2,1,1,-2.4
6524,HC sub_28,173,2,1,0,1,1.5
6525,HC sub_28,174,1,1,1,0,-1.3
6526,HC sub_28,175,1,2,0,1,2.2
6527,HC sub_28,176,2,2,0,1,-1.8
6528,HC sub_28,177,3,1,0,1,-2.999999
6529,HC sub_28,178,3,2,1,0,-2.1
6530,HC sub_28,180,1,1,0,1,2.7
6531,HC sub_28,181,0,2,1,1,0
6532,HC sub_28,182,3,2,0,1,-2.5
6533,HC sub_28,183,1,2,1,0,-2.4
6534,HC sub_28,184,3,2,0,1,2.6
6535,HC sub_28,185,3,1,0,1,-1.6
6536,HC sub_28,186,3,1,0,1,2.300001
6537,HC sub_28,187,0,1,0,0,-3
6538,HC sub_28,188,3,2,1,0,2.5
6539,HC sub_28,189,1,1,1,0,3
6540,HC sub_28,190,2,1,0,1,2.7
6541,HC sub_28,191,0,2,0,0,2.2
6542,HC sub_28,192,0,1,1,1,-2.7
6543,HC sub_28,193,1,2,1,0,-2.4
6544,HC sub_28,194,2,1,0,1,2.4
6545,HC sub_28,195,3,2,0,1,2.3
6546,HC sub_28,196,0,1,1,1,-2.6
6547,HC sub_28,197,1,1,1,0,-2.3
6548,HC sub_28,198,2,2,1,0,-2.7
6549,HC sub_28,199,3,2,1,0,-2.2
6550,HC sub_28,200,0,1,1,1,-1.8
6551,HC sub_28,201,2,1,0,1,2.2
6552,HC sub_28,202,0,2,1,1,2.5
6553,HC sub_28,203,0,2,1,1,-2.5
6554,HC sub_28,204,3,1,0,1,-1.9
6555,HC sub_28,205,3,2,0,1,2.6
6556,HC sub_28,206,0,2,0,0,2.3
6557,HC sub_28,207,0,2,1,1,-1.8
6558,HC sub_28,208,0,1,0,0,-2.6
6559,HC sub_28,209,0,2,0,0,2.5
6560,HC sub_28,210,2,2,1,0,-3
6561,HC sub_28,211,3,1,0,1,-2.2
6562,HC sub_28,212,1,1,0,1,-1.7
6563,HC sub_28,213,2,1,0,1,-1.3
6564,HC sub_28,214,3,2,1,0,2.2
6565,HC sub_28,215,2,2,0,1,2.5
6566,HC sub_28,216,1,1,0,1,-1.1
6567,HC sub_28,217,1,1,1,0,-3
6568,HC sub_28,218,0,2,1,1,-2.5
6569,HC sub_28,219,1,2,1,0,-2.6
6570,HC sub_28,220,3,1,1,0,-2.1
6571,HC sub_28,221,1,2,1,0,-2.3
6572,HC sub_28,222,1,1,1,0,-2.5
6573,HC sub_28,223,1,2,1,0,-2.7
6574,HC sub_28,224,2,1,1,0,-2.6
6575,HC sub_28,225,2,2,1,0,-2.6
6576,HC sub_28,226,3,1,0,1,1.2
6577,HC sub_28,227,1,2,1,0,-1.3
6578,HC sub_28,228,3,1,0,1,2
6579,HC sub_28,229,2,1,0,1,2.899999
6580,HC sub_28,230,3,2,1,0,-1.8
6581,HC sub_28,231,2,2,1,0,-3
6582,HC sub_28,232,1,1,1,0,-2.4
6583,HC sub_28,233,1,2,1,0,-2.7
6584,HC sub_28,234,0,1,1,1,-2.799999
6585,HC sub_28,235,3,1,0,1,2.4
6586,HC sub_28,236,0,1,1,1,-3
6587,HC sub_28,237,0,1,1,1,-3
6588,HC sub_28,238,3,2,0,1,2.4
6589,HC sub_28,239,2,2,1,0,2.999999
6590,HC sub_28,240,2,1,0,1,2.1
6591,HC sub_29,5,1,2,1,0,-0.7
6592,HC sub_29,6,3,1,1,0,0
6593,HC sub_29,7,2,2,0,1,0.9000001
6594,HC sub_29,9,1,2,0,1,-1.8
6595,HC sub_29,10,1,1,0,1,-0.7
6596,HC sub_29,11,2,1,0,1,-0.2
6597,HC sub_29,12,1,2,1,0,-1.6
6598,HC sub_29,13,2,2,1,0,-1.1
6599,HC sub_29,14,3,1,0,1,1.6
6600,HC sub_29,15,0,1,0,0,1.3
6601,HC sub_29,16,3,1,1,0,-1.5
6602,HC sub_29,17,2,2,1,0,-0.8000001
6603,HC sub_29,18,0,2,1,1,-0.7
6604,HC sub_29,19,0,1,1,1,-1.2
6605,HC sub_29,20,0,2,1,1,-1
6606,HC sub_29,21,2,1,0,1,-0.7
6607,HC sub_29,22,0,2,1,1,0
6608,HC sub_29,23,1,1,1,0,-1.2
6609,HC sub_29,24,3,1,1,0,0
6610,HC sub_29,25,1,1,1,0,-0.7
6611,HC sub_29,26,2,2,1,0,-1.2
6612,HC sub_29,27,3,2,0,1,-0.5
6613,HC sub_29,28,3,2,0,1,1.1
6614,HC sub_29,29,2,1,1,0,-0.6
6615,HC sub_29,30,3,1,1,0,-0.9000001
6616,HC sub_29,31,0,1,0,0,1.6
6617,HC sub_29,32,1,1,1,0,-0.7
6618,HC sub_29,33,2,2,1,0,-0.7
6619,HC sub_29,34,1,2,1,0,0
6620,HC sub_29,35,1,2,0,1,0
6621,HC sub_29,36,0,2,0,0,1.2
6622,HC sub_29,37,1,1,1,0,-0.7
6623,HC sub_29,38,2,1,1,0,-1.4
6624,HC sub_29,39,3,2,0,1,-2.7
6625,HC sub_29,40,3,2,1,0,1.7
6626,HC sub_29,41,3,2,0,1,-0.7
6627,HC sub_29,42,2,1,1,0,-0.8000001
6628,HC sub_29,43,0,1,1,1,-0.6
6629,HC sub_29,44,0,1,1,1,-0.8000001
6630,HC sub_29,45,0,2,1,1,-0.6
6631,HC sub_29,46,1,1,1,0,-1.5
6632,HC sub_29,47,1,2,1,0,-1.1
6633,HC sub_29,48,3,2,0,1,-1.6
6634,HC sub_29,49,2,2,0,1,0.8000001
6635,HC sub_29,50,3,2,0,1,1
6636,HC sub_29,51,3,1,0,1,-1.3
6637,HC sub_29,52,1,2,1,0,-1.2
6638,HC sub_29,53,1,2,1,0,-1
6639,HC sub_29,54,3,2,0,1,0
6640,HC sub_29,55,0,2,1,1,-3
6641,HC sub_29,56,3,1,0,1,-3
6642,HC sub_29,57,1,2,1,0,-2.6
6643,HC sub_29,58,1,1,0,1,-1.4
6644,HC sub_29,59,1,2,1,0,-3
6645,HC sub_29,60,2,1,0,1,-3
6646,HC sub_29,61,3,1,0,1,-2.4
6647,HC sub_29,62,1,2,1,0,-3
6648,HC sub_29,63,3,2,1,0,0
6649,HC sub_29,64,0,2,1,1,-3
6650,HC sub_29,65,0,2,1,1,-0.5
6651,HC sub_29,66,0,2,1,1,-3
6652,HC sub_29,67,1,1,1,0,-2.7
6653,HC sub_29,68,0,2,1,1,-1.4
6654,HC sub_29,69,0,2,1,1,-2.4
6655,HC sub_29,70,2,1,0,1,-2.899999
6656,HC sub_29,71,2,2,1,0,-2.899999
6657,HC sub_29,72,2,2,1,0,-1.3
6658,HC sub_29,73,2,2,1,0,-1.2
6659,HC sub_29,74,0,1,1,1,-1.5
6660,HC sub_29,75,3,2,1,0,-1.4
6661,HC sub_29,76,2,1,0,1,-1.9
6662,HC sub_29,77,3,1,0,1,-2.799999
6663,HC sub_29,78,3,2,1,0,-3
6664,HC sub_29,79,0,1,1,1,-2.999999
6665,HC sub_29,80,1,1,0,1,-2.4
6666,HC sub_29,81,1,2,1,0,-2.3
6667,HC sub_29,82,1,1,0,1,-2.899999
6668,HC sub_29,83,0,2,1,1,-1.5
6669,HC sub_29,84,3,2,1,0,-2.1
6670,HC sub_29,85,2,2,1,0,-1.1
6671,HC sub_29,86,1,1,0,1,-1.7
6672,HC sub_29,87,2,1,0,1,-2.799999
6673,HC sub_29,88,2,2,1,0,-0.6
6674,HC sub_29,89,2,1,0,1,-2.1
6675,HC sub_29,90,0,1,1,1,-2.7
6676,HC sub_29,91,0,2,1,1,-0.6
6677,HC sub_29,92,0,1,1,1,-2.3
6678,HC sub_29,93,3,1,0,1,-2.999999
6679,HC sub_29,94,3,1,0,1,-3
6680,HC sub_29,95,1,1,1,0,-1.4
6681,HC sub_29,96,2,1,0,1,-1.5
6682,HC sub_29,97,0,1,1,1,-2.5
6683,HC sub_29,98,1,2,1,0,-2.799999
6684,HC sub_29,99,1,1,0,1,0.8000001
6685,HC sub_29,100,2,1,0,1,-2.999999
6686,HC sub_29,101,1,2,1,0,0.6
6687,HC sub_29,102,0,1,1,1,-0.7
6688,HC sub_29,103,2,1,0,1,-2.999999
6689,HC sub_29,104,0,2,1,1,-3
6690,HC sub_29,105,2,1,0,1,-3
6691,HC sub_29,106,1,1,0,1,0.9000001
6692,HC sub_29,107,2,1,0,1,-3
6693,HC sub_29,108,2,2,0,1,0.6
6694,HC sub_29,109,0,2,1,1,-2
6695,HC sub_29,110,1,2,1,0,-2.999999
6696,HC sub_29,111,0,2,1,1,-3
6697,HC sub_29,112,3,1,0,1,-3
6698,HC sub_29,113,1,2,1,0,-3
6699,HC sub_29,114,2,1,1,0,1
6700,HC sub_29,115,2,2,1,0,-3
6701,HC sub_29,116,0,2,1,1,-3
6702,HC sub_29,117,1,2,1,0,-1.6
6703,HC sub_29,118,1,1,1,0,1.7
6704,HC sub_29,119,0,1,1,1,-3
6705,HC sub_29,120,0,2,1,1,-3
6706,HC sub_29,121,2,2,1,0,0.8
6707,HC sub_29,122,3,2,0,1,0.7
6708,HC sub_29,123,3,2,0,1,1
6709,HC sub_29,125,2,2,1,0,-1.3
6710,HC sub_29,126,0,2,0,0,1
6711,HC sub_29,127,3,1,0,1,-3
6712,HC sub_29,128,3,2,1,0,0.8000001
6713,HC sub_29,129,3,2,1,0,-0.6
6714,HC sub_29,130,0,1,1,1,0.7
6715,HC sub_29,131,3,1,0,1,-3
6716,HC sub_29,132,2,1,0,1,-2.1
6717,HC sub_29,133,3,2,0,1,1
6718,HC sub_29,134,3,1,0,1,-3
6719,HC sub_29,135,1,2,1,0,-1.8
6720,HC sub_29,136,3,2,1,0,-3
6721,HC sub_29,137,2,2,1,0,-3
6722,HC sub_29,138,0,2,1,1,-3
6723,HC sub_29,139,3,1,0,1,-3
6724,HC sub_29,140,3,1,0,1,-3
6725,HC sub_29,141,2,2,1,0,-1.3
6726,HC sub_29,142,1,1,1,0,-3
6727,HC sub_29,143,1,1,1,0,-2.2
6728,HC sub_29,144,1,1,0,1,1
6729,HC sub_29,145,0,2,1,1,-3
6730,HC sub_29,146,1,1,0,1,-3
6731,HC sub_29,147,1,2,1,0,-2.6
6732,HC sub_29,148,2,2,1,0,-2.4
6733,HC sub_29,149,3,1,1,0,3
6734,HC sub_29,150,1,2,1,0,-2.5
6735,HC sub_29,151,3,1,0,1,0
6736,HC sub_29,152,0,2,1,1,-2.4
6737,HC sub_29,153,2,1,0,1,-2.899999
6738,HC sub_29,154,0,1,1,1,-2.1
6739,HC sub_29,155,1,1,1,0,-1.7
6740,HC sub_29,156,3,1,0,1,-2.999999
6741,HC sub_29,157,1,2,1,0,-2.899999
6742,HC sub_29,158,3,2,0,1,-2.4
6743,HC sub_29,159,2,2,1,0,-1.6
6744,HC sub_29,160,3,2,0,1,-1.4
6745,HC sub_29,161,2,1,1,0,-2.6
6746,HC sub_29,162,0,1,1,1,-2.2
6747,HC sub_29,163,2,1,0,1,-3
6748,HC sub_29,164,2,1,1,0,-2.899999
6749,HC sub_29,165,0,1,1,1,-2.1
6750,HC sub_29,166,0,1,1,1,-2.4
6751,HC sub_29,167,1,1,1,0,-2.3
6752,HC sub_29,168,3,2,0,1,-1.6
6753,HC sub_29,169,0,2,1,1,-2
6754,HC sub_29,170,0,1,1,1,-1.5
6755,HC sub_29,171,2,1,0,1,-2.899999
6756,HC sub_29,172,3,2,1,0,0.9000001
6757,HC sub_29,173,0,1,1,1,-3
6758,HC sub_29,174,1,2,1,0,-2.999999
6759,HC sub_29,175,2,2,0,1,1.3
6760,HC sub_29,176,3,1,0,1,-3
6761,HC sub_29,177,1,1,1,0,-1.1
6762,HC sub_29,178,2,2,0,1,-0.8000001
6763,HC sub_29,179,0,2,1,1,-2.799999
6764,HC sub_29,180,0,2,1,1,0.8000001
6765,HC sub_29,181,1,1,0,1,-3
6766,HC sub_29,182,2,2,1,0,0.7
6767,HC sub_29,183,0,1,1,1,-3
6768,HC sub_29,184,1,1,0,1,-0.8000001
6769,HC sub_29,185,2,2,1,0,-0.4
6770,HC sub_29,186,3,1,0,1,-0.8000001
6771,HC sub_29,187,1,2,1,0,-0.9000001
6772,HC sub_29,188,3,2,1,0,-0.6
6773,HC sub_29,189,2,1,0,1,-2.999999
6774,HC sub_29,190,1,2,1,0,-3
6775,HC sub_29,191,3,2,0,1,-1.7
6776,HC sub_29,192,3,1,0,1,-2.1
6777,HC sub_29,193,0,1,1,1,-2.799999
6778,HC sub_29,194,3,1,0,1,-2.1
6779,HC sub_29,195,2,1,0,1,-1.5
6780,HC sub_29,196,0,1,1,1,-3
6781,HC sub_29,197,2,1,0,1,-2.1
6782,HC sub_29,198,2,2,1,0,0
6783,HC sub_29,199,2,1,0,1,-2.999999
6784,HC sub_29,200,1,2,1,0,-2.3
6785,HC sub_29,201,3,2,0,1,-0.9000001
6786,HC sub_29,202,0,1,1,1,-1.8
6787,HC sub_29,203,3,1,0,1,-2.1
6788,HC sub_29,204,3,1,0,1,-3
6789,HC sub_29,205,2,2,0,1,1.3
6790,HC sub_29,206,2,1,0,1,-3
6791,HC sub_29,207,2,2,0,1,1.7
6792,HC sub_29,208,3,2,0,1,0.8000001
6793,HC sub_29,209,0,2,1,1,-3
6794,HC sub_29,210,2,2,0,1,1.3
6795,HC sub_29,211,1,1,1,0,-1
6796,HC sub_29,212,1,2,1,0,-3
6797,HC sub_29,213,1,1,0,1,-2.899999
6798,HC sub_29,214,3,1,0,1,-3
6799,HC sub_29,215,1,2,1,0,-3
6800,HC sub_29,216,0,1,1,1,-3
6801,HC sub_29,217,2,2,0,1,-2.2
6802,HC sub_29,218,3,2,0,1,-0.7
6803,HC sub_29,219,1,1,1,0,-1.9
6804,HC sub_29,220,2,1,0,1,-3
6805,HC sub_29,221,1,2,1,0,0
6806,HC sub_29,222,0,2,1,1,-3
6807,HC sub_29,223,2,2,0,1,0.7
6808,HC sub_29,224,3,2,1,0,-0.9000001
6809,HC sub_29,225,0,2,1,1,-1.7
6810,HC sub_29,226,1,2,0,1,0.9000001
6811,HC sub_29,227,3,1,0,1,0
6812,HC sub_29,228,0,1,1,1,-0.7
6813,HC sub_29,229,1,1,1,0,-0.8000001
6814,HC sub_29,230,3,2,0,1,-2.799999
6815,HC sub_29,231,0,1,1,1,0
6816,HC sub_29,232,1,1,0,1,-0.6
6817,HC sub_29,233,3,2,1,0,-1.9
6818,HC sub_29,234,0,1,1,1,0
6819,HC sub_29,235,3,1,0,1,-3
6820,HC sub_29,236,1,2,1,0,-2
6821,HC sub_29,237,1,1,0,1,-2.4
6822,HC sub_29,238,0,1,1,1,-0.8000001
6823,HC sub_29,239,2,1,0,1,-3
6824,HC sub_29,240,0,1,1,1,-2.2
6825,HC sub_30,2,0,1,0,0,-2.899999
6826,HC sub_30,3,2,1,1,0,-3
6827,HC sub_30,4,1,1,0,1,-1.8
6828,HC sub_30,5,3,2,1,0,-3
6829,HC sub_30,6,2,1,0,1,-3
6830,HC sub_30,7,3,2,0,1,-3
6831,HC sub_30,8,0,2,1,1,-3
6832,HC sub_30,9,0,2,1,1,-3
6833,HC sub_30,10,2,1,1,0,-3
6834,HC sub_30,11,3,1,1,0,-3
6835,HC sub_30,12,0,2,1,1,0
6836,HC sub_30,13,2,2,1,0,-3
6837,HC sub_30,14,3,1,0,1,-3
6838,HC sub_30,15,2,1,1,0,0.9000001
6839,HC sub_30,16,2,2,0,1,-3
6840,HC sub_30,17,3,1,0,1,-3
6841,HC sub_30,18,0,2,0,0,-3
6842,HC sub_30,19,1,1,0,1,-3
6843,HC sub_30,20,0,2,1,1,-3
